pose_object_00,pose_object_01,pose_object_02,pose_object_03,pose_object_10,pose_object_11,pose_object_12,pose_object_13,pose_object_20,pose_object_21,pose_object_22,pose_object_23,pose_object_30,pose_object_31,pose_object_32,pose_object_33,radius_x,radius_y,radius_z,label
0.935727388203029,-0.08756627387903501,-0.34168172711703443,-0.3070517246066331,0.0,0.9686941612811428,-0.24825716887901364,-0.22309589831870466,0.35272404931722157,0.23230103223783774,0.9064336575031277,0.814565122127533,0.0,0.0,0.0,1.0,0.1946309506491798,0.17901846092210347,0.1,tv
0.9134580954714818,0.022135799785357853,-0.40633030183026675,-0.44910630702438736,0.0,0.9985194036899048,0.054396695255840344,0.060123251479498034,0.40693280503986545,-0.04968910164834251,0.9121056327859002,1.0081266164779663,0.0,0.0,0.0,1.0,0.06922943042720886,0.03246355703319925,0.1,mouse
0.9128479689046091,0.004113594180750807,-0.4082789046836072,-0.4501782007650362,0.01621061725543667,0.9987956798387246,0.04630772963229738,0.05651935213902763,0.4079776973744125,-0.048890369996721306,0.9116819237906696,1.0060867505461677,0.0,0.0,0.0,1.0,0.06836381682773479,0.032106924167570404,0.1,mouse
0.9366826560939975,-0.1045222622209095,-0.3342165442836689,-0.29907669826048117,0.01739646706442829,0.9671261086805127,-0.25370150342906034,-0.2249435124689512,0.34974700099696415,0.23182361098195475,0.9077085703489401,0.8149839222167589,0.0,0.0,0.0,1.0,0.1898026907078026,0.18374999578518614,0.1,tv
0.9366611576476735,-0.11781237242168606,-0.32982741041110264,-0.29973059295143456,0.031033208712122392,0.9659400707841508,-0.2568982670446407,-0.22876595359823354,0.3488593064706026,0.23039102534144773,0.908414640861191,0.8278549040121863,0.0,0.0,0.0,1.0,0.18866364522562218,0.19133374445075219,0.1,tv
0.9120926415679186,-0.008153610551607939,-0.40990307614438437,-0.4537407162888563,0.028560651696525784,0.9986369356562834,0.04368706808310275,0.05909634674502531,0.408988144537621,-0.051553752317368945,0.9110822730410648,1.0072226542327658,0.0,0.0,0.0,1.0,0.06915023503856199,0.031863534378853316,0.1,mouse
0.9378515905992522,-0.13523728156546938,-0.31960173917742485,-0.29158507139545825,0.04809183182090628,0.9627062968115341,-0.26624004543181,-0.23558577080493517,0.3436881867660895,0.2343234169992503,0.909379440345576,0.8325456576950097,0.0,0.0,0.0,1.0,0.18210201239771134,0.1961393165470701,0.1,tv
0.9131225916244812,-0.025510070029829156,-0.4068861867796254,-0.4500700039879352,0.0433660243759949,0.9984556997551021,0.034721802320303315,0.05612830626833591,0.40537207673298314,-0.049350298414729134,0.9128187265013605,1.0057614815905687,0.0,0.0,0.0,1.0,0.06957627229051189,0.03158544850431334,0.1,mouse
0.9130010892805114,-0.037634240981043204,-0.4062175216289671,-0.45121413206128125,0.054989298477171565,0.9980014987335432,0.031131745511458427,0.05785155678636722,0.40423407578479587,-0.05076093410667738,0.9132459359575763,1.007384633963642,0.0,0.0,0.0,1.0,0.06903728212506832,0.032150245534360564,0.1,mouse
0.9388534518850944,-0.14612872601911014,-0.3117700936835904,-0.29539128801703973,0.061829402077824586,0.9623058280625199,-0.26484829301999824,-0.24122306552428727,0.3387201218146651,0.22937717564949656,0.9124992002017966,0.8674764038408711,0.0,0.0,0.0,1.0,0.18503681008751321,0.20665398027344084,0.1,tv
0.9131207511682555,-0.04252771683557683,-0.4054650257256152,-0.45161158860836714,0.0590071649313305,0.9978584746137834,0.028224442035586036,0.06014531395065544,0.40339639100106933,-0.04969766535971675,0.9136747199004173,1.0046373270395181,0.0,0.0,0.0,1.0,0.06825748334648096,0.03166445424362117,0.1,mouse
0.9390328813064298,-0.15147014735815303,-0.3086649353014428,-0.3087666207147016,0.06814746445669233,0.961915292231429,-0.26471662898172477,-0.25177647648520673,0.33700618824209794,0.22754288613495186,0.9135923949201349,0.9128162686752914,0.0,0.0,0.0,1.0,0.191469347616196,0.21838094080030554,0.1,tv
0.9118558707471609,0.020523811108944787,-0.40999712701615526,-0.38095220344940195,0.05859261031130986,0.9820167700200032,0.17947136099218505,0.20169166636751695,0.4063074907023546,-0.18767481604372113,0.8942552132484951,0.8166582540784618,0.0,0.0,0.0,1.0,0.09251393041340666,0.12044663517904945,0.1,keyboard
